return_id,order_id,return_date,return_reason,refund_amount,refund_processed_days
8508,46298,2024-08-14,Wrong Product,4188.96,3
8509,30151,2024-01-22,Wrong Product,3725.69,6
8510,42305,2024-11-22,Damaged,2606.83,1
8511,4496,2024-09-27,Not as Expected,2837.78,3
8512,14180,2024-11-09,Not as Expected,2051.84,9
8513,14760,2024-03-07,Wrong Product,3405.18,2
8514,6112,2024-06-21,Late Delivery,3798.5,5
8515,24843,2024-11-13,Late Delivery,5990.11,7
8516,10047,2024-08-19,Not as Expected,410.12,1
8517,40463,2025-01-08,Not as Expected,2028.4,5
8518,40784,2024-03-02,Not as Expected,3102.76,5
8519,47010,2025-01-08,Size Issue,5930.36,6
8520,11242,2024-12-08,Size Issue,743.28,9
8521,11426,2024-10-12,Not as Expected,6212.75,2
8522,24443,2024-11-28,Wrong Product,3880.76,3
8523,3910,2024-07-17,Damaged,5451.91,1
8524,9558,2024-06-29,Size Issue,845.62,2
8525,18509,2024-10-12,Damaged,501.17,1
8526,1998,2024-08-14,Size Issue,1900.64,5
8527,8474,2024-06-19,Wrong Product,4945.84,2
8528,9706,2024-07-09,Damaged,3924.22,3
8529,23997,2024-06-10,Wrong Product,422.51,6
8530,38987,2024-02-11,Wrong Product,7169.23,6
8531,4264,2024-03-20,Late Delivery,2705.26,2
8532,25963,2024-04-17,Late Delivery,5599.95,4
8533,29658,2024-05-18,Damaged,1631.8,4
8534,15263,2024-05-15,Size Issue,4513.55,5
8535,19896,2024-02-09,Not as Expected,1554.83,2
8536,20633,2024-02-22,Late Delivery,3223.35,1
8537,46865,2024-12-01,Not as Expected,2087.01,7
8538,48109,2024-01-22,Wrong Product,1478.87,2
8539,20888,2024-08-28,Wrong Product,4082.13,6
8540,9912,2024-05-30,Damaged,5335.23,2
8541,5859,2024-02-12,Wrong Product,1200.78,7
8542,30346,2024-05-11,Damaged,2387.59,3
8543,40523,2024-05-20,Size Issue,2232.46,6
8544,27418,2024-08-07,Size Issue,1938.04,4
8545,11228,2024-03-12,Size Issue,4462.07,2
8546,17162,2024-07-18,Size Issue,3093.56,8
8547,36800,2024-05-14,Late Delivery,5373.88,4
8548,49171,2024-06-21,Late Delivery,7098.85,2
8549,19674,2024-10-19,Late Delivery,3741.98,1
8550,15029,2024-04-29,Wrong Product,2077.58,5
8551,5697,2024-03-19,Late Delivery,309.65,5
8552,25866,2024-07-24,Not as Expected,707.44,6
8553,34119,2024-11-19,Size Issue,7917.45,5
8554,46554,2024-08-20,Damaged,7483.63,7
8555,18869,2024-10-08,Wrong Product,3188.66,5
8556,15808,2024-09-14,Late Delivery,3571.87,2
8557,25010,2024-11-05,Damaged,6258.07,1
8558,37286,2024-08-13,Damaged,2925.22,5
8559,32278,2024-11-01,Damaged,595.18,1
8560,15149,2024-12-28,Size Issue,4884.43,5
8561,30324,2024-02-23,Not as Expected,4498.52,9
8562,29312,2024-02-25,Size Issue,4260.12,6
8563,15163,2024-07-22,Damaged,5434.88,8
8564,6057,2024-02-13,Size Issue,514.81,6
8565,27367,2024-07-31,Late Delivery,7516.55,9
8566,43400,2024-07-08,Wrong Product,4261.14,7
8567,31230,2024-08-22,Size Issue,7272.77,5
8568,5662,2024-09-23,Wrong Product,5826.75,4
8569,9054,2024-01-08,Not as Expected,2222.94,1
8570,24769,2024-08-09,Not as Expected,2712.46,6
8571,26697,2024-07-15,Wrong Product,3907.54,3
8572,49897,2024-03-09,Late Delivery,913.18,6
8573,34486,2024-06-04,Late Delivery,777.06,2
8574,45752,2024-12-02,Damaged,245.32,6
8575,10265,2024-02-02,Not as Expected,3675.53,8
8576,23182,2024-07-12,Not as Expected,430.85,1
8577,21390,2024-12-05,Damaged,809.5,7
8578,5727,2024-12-18,Late Delivery,3819.09,4
8579,19109,2024-02-12,Size Issue,770.53,1
8580,3862,2024-06-17,Size Issue,5351.18,7
8581,25408,2024-10-26,Size Issue,1173.75,7
8582,3681,2024-01-15,Size Issue,6062.18,2
8583,37353,2024-03-08,Not as Expected,5006.76,6
8584,46234,2024-08-08,Not as Expected,3501.41,5
8585,37316,2024-12-14,Late Delivery,5804.73,5
8586,18734,2024-05-14,Wrong Product,5315.37,1
8587,43344,2024-11-16,Not as Expected,4600.41,9
8588,8026,2024-03-30,Damaged,4339.53,8
8589,49190,2024-11-06,Size Issue,3841.65,8
8590,1195,2024-11-14,Damaged,4768.0,8
8591,2624,2024-02-21,Not as Expected,5576.04,8
8592,15643,2024-07-09,Late Delivery,2640.11,6
8593,11848,2024-02-26,Not as Expected,6420.08,9
8594,27348,2024-08-03,Wrong Product,2723.09,4
8595,5853,2024-03-02,Wrong Product,983.94,9
8596,30325,2024-12-19,Not as Expected,2911.54,3
8597,40031,2024-04-18,Size Issue,2182.47,5
8598,23848,2024-01-15,Size Issue,949.01,1
8599,49373,2024-12-23,Not as Expected,5358.68,9
8600,42125,2024-12-25,Wrong Product,1900.38,3
8601,10258,2024-08-05,Late Delivery,5566.77,8
8602,16763,2024-04-19,Late Delivery,5936.4,6
8603,24555,2024-09-28,Damaged,7849.33,3
8604,33116,2024-12-12,Late Delivery,4031.61,1
8605,4569,2024-02-25,Late Delivery,4631.86,4
8606,49803,2024-10-23,Damaged,3004.16,9
8607,22406,2024-07-05,Late Delivery,4159.37,4
8608,33358,2024-02-06,Damaged,6440.32,6
8609,25064,2024-04-14,Size Issue,4865.65,6
8610,9352,2024-10-27,Wrong Product,2335.25,9
8611,35324,2024-07-21,Size Issue,5497.87,1
8612,26545,2024-06-14,Wrong Product,1102.82,1
8613,30664,2024-01-27,Wrong Product,4938.73,9
8614,19797,2024-04-23,Damaged,635.45,4
8615,19181,2024-08-16,Not as Expected,1379.49,7
8616,25965,2024-07-19,Damaged,1037.91,6
8617,12134,2024-11-27,Late Delivery,2783.06,1
8618,20344,2024-11-24,Not as Expected,6273.14,1
8619,21728,2024-11-09,Not as Expected,5020.48,8
8620,407,2024-07-26,Wrong Product,5176.53,6
8621,7208,2024-01-30,Size Issue,3146.63,3
8622,1065,2024-03-06,Size Issue,3045.18,8
8623,46504,2024-08-04,Not as Expected,8214.15,7
8624,7640,2024-05-09,Size Issue,1404.85,9
8625,33993,2024-12-21,Damaged,2773.15,2
8626,29620,2024-08-01,Damaged,2337.48,7
8627,31068,2024-12-28,Wrong Product,4797.41,8
8628,39370,2024-03-16,Damaged,3096.69,1
8629,7974,2024-11-21,Not as Expected,3318.06,1
8630,43979,2024-01-20,Late Delivery,4560.88,8
8631,5271,2024-03-28,Not as Expected,669.39,3
8632,38765,2024-04-27,Damaged,6825.19,5
8633,47956,2024-03-16,Damaged,1104.44,4
8634,12854,2024-11-17,Size Issue,4420.13,9
8635,39113,2024-02-06,Size Issue,5760.04,3
8636,49478,2024-12-22,Not as Expected,2806.77,2
8637,21696,2024-11-15,Late Delivery,5993.41,3
8638,30113,2024-07-26,Wrong Product,5910.22,6
8639,28541,2024-06-09,Wrong Product,4119.45,6
8640,20268,2024-06-30,Size Issue,1393.74,4
8641,43381,2024-11-21,Damaged,6071.43,1
8642,8320,2024-09-26,Damaged,2557.05,2
8643,46874,2024-07-29,Damaged,5551.54,9
8644,9328,2024-10-15,Size Issue,2391.74,6
8645,49231,2024-10-09,Late Delivery,7408.02,5
8646,40644,2024-11-20,Damaged,3259.97,7
8647,13017,2024-02-17,Wrong Product,5677.9,8
8648,28467,2024-12-16,Wrong Product,4861.12,5
8649,26113,2024-03-25,Damaged,3426.63,1
8650,33817,2024-03-29,Size Issue,3832.4,5
8651,42033,2024-05-31,Wrong Product,5684.25,4
8652,11546,2024-10-20,Size Issue,1461.95,3
8653,7588,2024-06-25,Wrong Product,581.98,5
8654,27581,2024-03-06,Size Issue,2652.75,3
8655,4862,2024-06-07,Size Issue,1048.91,9
8656,42393,2024-12-25,Damaged,2620.6,3
8657,25663,2024-08-30,Late Delivery,529.9,3
8658,11056,2024-10-17,Size Issue,2018.06,9
8659,4633,2024-09-16,Wrong Product,996.85,6
8660,46849,2024-12-29,Late Delivery,2048.09,5
8661,47415,2024-03-12,Size Issue,359.29,2
8662,26019,2025-01-03,Damaged,5321.81,5
8663,36855,2024-12-01,Damaged,7561.04,7
8664,10549,2024-04-29,Size Issue,573.62,2
8665,11949,2024-04-16,Damaged,1705.1,1
8666,23552,2024-09-27,Late Delivery,2003.92,1
8667,11782,2024-08-14,Damaged,2965.26,2
8668,37780,2024-11-30,Size Issue,6019.51,7
8669,30261,2024-08-22,Wrong Product,4175.96,3
8670,49507,2024-03-29,Wrong Product,1255.54,4
8671,19378,2024-11-06,Size Issue,1294.26,3
8672,31396,2024-10-14,Damaged,4986.49,9
8673,30487,2024-02-08,Size Issue,1212.97,4
8674,17719,2024-04-13,Damaged,2931.5,6
8675,811,2024-10-20,Not as Expected,8361.41,7
8676,42904,2024-04-09,Wrong Product,4527.55,4
8677,34656,2024-12-04,Wrong Product,3921.27,3
8678,3565,2024-08-17,Wrong Product,1970.89,4
8679,45997,2024-01-26,Late Delivery,6371.05,1
8680,5644,2024-11-10,Late Delivery,7000.53,5
8681,34460,2024-12-10,Damaged,1398.38,3
8682,25209,2024-03-28,Damaged,5458.09,8
8683,10275,2024-07-13,Late Delivery,1549.23,5
8684,44636,2024-12-14,Late Delivery,3898.63,8
8685,22632,2024-11-14,Damaged,4102.86,9
8686,9638,2024-10-01,Wrong Product,1071.94,6
8687,24510,2024-02-09,Size Issue,2619.9,3
8688,33832,2024-11-11,Wrong Product,4186.68,7
8689,30567,2024-09-08,Size Issue,1848.53,5
8690,15586,2024-02-04,Not as Expected,6749.7,8
8691,38151,2024-03-08,Late Delivery,260.61,8
8692,33242,2024-09-26,Late Delivery,2002.15,9
8693,42205,2024-05-04,Not as Expected,3115.08,4
8694,3155,2024-05-22,Damaged,1157.69,2
8695,43004,2024-06-01,Wrong Product,2129.92,7
8696,30488,2024-09-11,Size Issue,416.52,5
8697,46989,2024-10-26,Late Delivery,7563.96,8
8698,49460,2024-07-12,Damaged,1077.45,7
8699,18484,2024-09-28,Late Delivery,6414.79,1
8700,4588,2024-01-27,Not as Expected,486.3,5
8701,7259,2024-04-22,Damaged,1048.49,4
8702,16981,2024-07-17,Late Delivery,5293.09,3
8703,37356,2024-12-03,Wrong Product,6018.92,9
8704,18333,2024-02-25,Damaged,2433.52,4
8705,30794,2024-04-08,Not as Expected,3535.14,7
8706,28964,2024-10-23,Not as Expected,5488.67,3
8707,29356,2024-02-03,Late Delivery,1756.93,1
8708,18808,2024-03-28,Not as Expected,1174.93,6
8709,32132,2024-09-09,Size Issue,2828.86,8
8710,31711,2024-06-27,Wrong Product,4655.41,9
8711,6352,2024-08-05,Size Issue,4012.85,3
8712,32873,2024-09-10,Damaged,1951.04,5
8713,11253,2024-01-21,Late Delivery,3961.84,7
8714,32565,2024-07-12,Not as Expected,5289.92,4
8715,15844,2024-07-30,Late Delivery,922.69,4
8716,47702,2024-12-21,Late Delivery,6306.86,2
8717,17782,2024-06-16,Not as Expected,2314.96,5
8718,30442,2024-04-04,Damaged,4744.25,2
8719,10110,2024-02-05,Damaged,1693.55,8
8720,18659,2025-01-02,Damaged,1567.34,5
8721,16591,2024-01-25,Not as Expected,5833.3,8
8722,32202,2024-12-23,Not as Expected,2929.59,2
8723,3120,2024-04-26,Not as Expected,5839.51,2
8724,15059,2024-08-06,Not as Expected,5367.59,5
8725,30304,2024-11-23,Size Issue,4071.46,2
8726,3938,2024-11-01,Not as Expected,1440.47,4
8727,46481,2024-07-01,Late Delivery,2947.0,2
8728,27356,2024-04-15,Late Delivery,2350.7,5
8729,40074,2024-02-07,Wrong Product,1356.19,7
8730,1260,2024-12-31,Late Delivery,4293.0,6
8731,27027,2024-06-22,Late Delivery,1161.74,6
8732,46638,2024-02-08,Size Issue,5685.4,9
8733,4279,2024-12-01,Not as Expected,4870.73,8
8734,37997,2024-06-08,Size Issue,4699.07,5
8735,1559,2024-03-22,Size Issue,6171.08,5
8736,45423,2024-04-20,Damaged,3121.79,2
8737,30634,2024-03-25,Late Delivery,4730.72,7
8738,1563,2024-05-15,Damaged,5455.78,1
8739,43606,2024-02-17,Size Issue,5840.94,6
8740,34405,2024-09-20,Wrong Product,5023.99,8
8741,77,2024-09-22,Wrong Product,257.55,9
8742,8819,2024-08-05,Late Delivery,6435.02,2
8743,22559,2024-10-20,Damaged,1872.33,4
8744,48138,2024-08-11,Damaged,1758.57,5
8745,46529,2024-06-23,Size Issue,2358.94,8
8746,16645,2024-08-12,Late Delivery,3709.09,5
8747,40935,2024-07-20,Late Delivery,4864.26,9
8748,46720,2024-03-15,Not as Expected,3639.85,2
8749,43826,2024-06-30,Late Delivery,4047.22,7
8750,45323,2024-09-30,Late Delivery,3140.25,3
8751,13437,2024-02-10,Damaged,5796.47,8
8752,17197,2024-06-05,Size Issue,1451.16,2
8753,12127,2025-01-04,Late Delivery,1452.4,1
8754,4655,2024-07-21,Late Delivery,1235.88,6
8755,21647,2024-10-03,Size Issue,5462.86,8
8756,43008,2024-02-17,Wrong Product,3419.4,4
8757,42199,2024-12-20,Size Issue,1423.94,1
8758,2601,2024-04-07,Damaged,3973.76,7
8759,40162,2024-04-23,Late Delivery,3468.02,6
8760,7267,2024-02-01,Not as Expected,5148.22,4
8761,43191,2024-02-15,Not as Expected,3041.61,9
8762,33812,2024-04-12,Size Issue,777.24,2
8763,41199,2024-12-01,Late Delivery,5874.99,8
8764,45817,2024-12-21,Damaged,5341.27,4
8765,4869,2024-12-14,Wrong Product,4474.83,9
8766,41104,2024-09-14,Damaged,3373.97,5
8767,12797,2024-01-07,Late Delivery,2767.06,6
8768,39719,2024-10-12,Not as Expected,6982.22,5
8769,38875,2024-11-22,Wrong Product,1585.97,3
8770,45450,2024-05-03,Late Delivery,1711.46,4
8771,46494,2024-07-25,Size Issue,6308.38,3
8772,41945,2024-06-12,Not as Expected,5796.55,2
8773,30832,2024-02-18,Wrong Product,4254.88,6
8774,36285,2024-04-09,Late Delivery,446.73,1
8775,25723,2024-03-22,Wrong Product,4190.5,6
8776,31260,2024-12-26,Size Issue,1714.46,9
8777,23645,2024-11-18,Size Issue,6071.45,4
8778,41773,2024-09-26,Damaged,2900.94,5
8779,12270,2024-11-21,Not as Expected,1375.86,4
8780,41982,2024-11-24,Not as Expected,4249.45,4
8781,45380,2024-10-18,Late Delivery,498.64,1
8782,39601,2024-02-17,Late Delivery,4577.19,1
8783,1526,2024-11-25,Wrong Product,4585.8,7
8784,32532,2024-05-19,Not as Expected,4123.6,5
8785,8626,2024-05-10,Late Delivery,1607.82,7
8786,41800,2024-04-11,Damaged,3568.35,1
8787,11381,2024-04-20,Late Delivery,2689.97,6
8788,19761,2024-10-05,Damaged,2845.86,9
8789,7801,2024-10-12,Not as Expected,4664.27,6
8790,49213,2024-03-21,Damaged,4669.75,7
8791,30158,2024-09-29,Late Delivery,4015.12,1
8792,33424,2024-11-21,Late Delivery,4252.8,4
8793,49786,2024-05-29,Wrong Product,3952.94,1
8794,5366,2024-03-27,Damaged,2551.59,2
8795,36373,2024-05-23,Wrong Product,5700.69,5
8796,35360,2024-10-06,Size Issue,5230.86,9
8797,22730,2024-02-24,Damaged,3817.89,5
8798,7090,2024-10-01,Wrong Product,6057.51,3
8799,9509,2024-11-22,Late Delivery,1562.88,4
8800,2824,2024-12-30,Late Delivery,6748.44,1
8801,16601,2024-05-04,Size Issue,1809.55,7
8802,33694,2024-12-08,Wrong Product,4146.03,6
8803,48638,2024-12-20,Wrong Product,5454.66,1
8804,35686,2024-10-30,Late Delivery,646.75,2
8805,23086,2024-11-22,Not as Expected,1458.29,4
8806,13247,2024-07-21,Late Delivery,702.5,7
8807,41078,2024-07-27,Size Issue,4298.25,3
8808,42151,2024-11-07,Not as Expected,7418.03,1
8809,27269,2024-08-25,Late Delivery,411.11,4
8810,696,2024-08-11,Late Delivery,5896.43,1
8811,11209,2024-12-16,Damaged,2215.1,2
8812,30004,2024-07-13,Size Issue,5261.8,7
8813,47856,2024-11-10,Not as Expected,6090.6,7
8814,43482,2024-07-13,Wrong Product,7587.77,3
8815,12846,2024-11-25,Wrong Product,6057.94,7
8816,36669,2024-01-29,Size Issue,5704.23,3
8817,1621,2024-05-07,Wrong Product,6366.57,2
8818,20357,2024-11-06,Size Issue,3582.66,4
8819,48176,2024-10-01,Not as Expected,1630.24,7
8820,26568,2024-09-17,Wrong Product,342.26,1
8821,45980,2024-01-13,Damaged,1996.24,4
8822,48005,2025-01-08,Size Issue,7094.42,4
8823,3976,2024-03-12,Damaged,6014.02,2
8824,257,2024-02-21,Size Issue,482.15,2
8825,33781,2024-05-30,Wrong Product,6612.9,6
8826,36646,2024-09-18,Wrong Product,4146.52,7
8827,30477,2024-11-02,Size Issue,5011.14,8
8828,24511,2024-02-06,Size Issue,7268.59,3
8829,12993,2024-11-19,Late Delivery,560.42,1
8830,22988,2025-01-09,Late Delivery,2727.34,1
8831,36476,2024-07-17,Damaged,6956.61,5
8832,7678,2024-12-14,Wrong Product,3221.8,4
8833,33747,2024-05-17,Not as Expected,4434.5,8
8834,34704,2024-08-18,Not as Expected,505.71,1
8835,38933,2024-12-29,Not as Expected,1634.07,6
8836,12970,2024-10-30,Size Issue,4876.06,5
8837,6783,2024-01-07,Damaged,475.84,3
8838,40279,2024-10-22,Damaged,4922.37,2
8839,31863,2024-03-25,Size Issue,2983.99,9
8840,11803,2024-10-20,Damaged,5494.81,1
8841,4253,2024-12-29,Late Delivery,7030.35,1
8842,30316,2025-01-03,Damaged,4471.0,5
8843,17125,2024-07-04,Size Issue,4970.1,5
8844,10779,2024-01-13,Not as Expected,3240.74,1
8845,7392,2024-02-19,Damaged,1636.48,7
8846,42599,2024-01-31,Not as Expected,303.03,7
8847,9648,2024-06-08,Not as Expected,2795.7,8
8848,46496,2024-08-18,Size Issue,3970.2,6
8849,10596,2024-04-24,Damaged,4519.82,6
8850,24321,2024-09-23,Wrong Product,1526.82,4
8851,12030,2024-12-01,Wrong Product,6020.46,8
8852,31606,2024-05-23,Size Issue,1520.41,4
8853,40955,2024-03-30,Not as Expected,275.91,5
8854,29464,2024-11-13,Not as Expected,1801.25,3
8855,2205,2024-12-10,Late Delivery,406.99,4
8856,20049,2024-06-08,Not as Expected,2062.43,8
8857,49468,2024-06-22,Size Issue,6612.2,8
8858,529,2024-12-27,Damaged,6447.48,7
8859,28676,2024-08-01,Late Delivery,495.05,4
8860,12551,2024-08-28,Late Delivery,6294.19,2
8861,224,2024-12-25,Damaged,6268.95,4
8862,40591,2024-03-22,Size Issue,4648.18,2
8863,19369,2024-09-08,Not as Expected,5560.6,6
8864,29271,2024-06-30,Wrong Product,3611.56,9
8865,26155,2024-06-24,Size Issue,5003.95,6
8866,3650,2024-11-21,Damaged,3727.36,8
8867,7044,2024-08-12,Not as Expected,2083.39,9
8868,41422,2024-01-23,Not as Expected,7434.58,6
8869,18220,2024-09-04,Wrong Product,1746.44,2
8870,41952,2024-10-21,Size Issue,358.89,9
8871,7985,2024-03-15,Not as Expected,937.37,4
8872,14801,2024-09-23,Not as Expected,4080.87,4
8873,8635,2024-08-06,Wrong Product,2972.64,7
8874,49959,2024-08-08,Size Issue,1956.81,1
8875,31920,2024-03-29,Wrong Product,5164.37,3
8876,6301,2024-04-17,Wrong Product,6467.55,4
8877,22246,2024-08-07,Size Issue,4417.65,9
8878,4564,2024-09-08,Damaged,7511.54,8
8879,37064,2024-07-20,Wrong Product,853.62,2
8880,13693,2024-12-11,Size Issue,2189.56,2
8881,36959,2024-01-16,Damaged,3321.99,4
8882,24904,2024-11-16,Damaged,1725.12,6
8883,38287,2024-04-07,Damaged,2682.28,4
8884,24672,2024-08-12,Size Issue,2115.09,3
8885,6472,2024-11-18,Size Issue,2093.15,2
8886,17803,2024-10-17,Late Delivery,3851.03,4
8887,24494,2024-09-15,Wrong Product,3770.1,4
8888,36254,2024-05-17,Late Delivery,5504.34,6
8889,37698,2024-05-16,Late Delivery,3336.46,7
8890,39138,2024-04-24,Late Delivery,1492.24,6
8891,5804,2024-12-04,Damaged,6693.84,3
8892,33107,2024-02-25,Size Issue,496.14,9
8893,8187,2024-04-03,Not as Expected,5078.64,7
8894,45542,2024-05-03,Wrong Product,4833.89,5
8895,33885,2024-03-15,Wrong Product,5438.42,9
8896,24756,2024-09-24,Not as Expected,6109.89,4
8897,47135,2024-12-27,Late Delivery,8117.95,6
8898,4918,2025-01-02,Damaged,848.86,6
8899,28705,2024-09-01,Late Delivery,3207.24,2
8900,18681,2024-06-22,Wrong Product,4717.78,2
8901,1176,2024-08-26,Damaged,4741.06,7
8902,44873,2024-06-02,Wrong Product,3147.71,7
8903,47212,2024-09-02,Not as Expected,2731.04,6
8904,15731,2024-06-13,Wrong Product,1981.63,1
8905,47540,2024-09-27,Damaged,4912.19,5
8906,2799,2024-06-26,Late Delivery,4076.26,8
8907,37975,2024-04-09,Size Issue,1541.89,4
8908,15335,2024-05-31,Damaged,4364.26,1
8909,41881,2024-08-25,Wrong Product,1878.08,5
8910,42747,2024-12-30,Size Issue,1381.17,2
8911,9355,2024-04-11,Late Delivery,4360.78,2
8912,11344,2024-10-16,Wrong Product,5239.33,7
8913,2382,2024-06-06,Damaged,3537.39,3
8914,609,2024-10-03,Not as Expected,469.24,9
8915,20317,2024-06-01,Size Issue,6952.27,7
8916,43539,2024-09-11,Damaged,1165.71,1
8917,32094,2024-01-29,Late Delivery,4160.98,6
8918,2183,2024-05-28,Not as Expected,2094.94,1
8919,49461,2024-09-20,Damaged,4379.0,3
8920,14822,2024-03-16,Wrong Product,3474.3,1
8921,45162,2024-09-18,Damaged,4335.41,4
8922,12932,2024-04-29,Wrong Product,3702.89,8
8923,25138,2024-09-23,Wrong Product,5537.41,2
8924,27956,2024-02-02,Late Delivery,4297.76,2
8925,40471,2024-03-15,Wrong Product,522.0,5
8926,36883,2025-01-03,Wrong Product,1309.01,5
8927,45131,2024-07-07,Damaged,6429.75,5
8928,13569,2024-01-31,Late Delivery,6053.28,2
8929,41249,2024-10-17,Not as Expected,6910.05,8
8930,17239,2024-09-02,Size Issue,596.47,9
8931,32299,2024-08-22,Damaged,2080.94,1
8932,42964,2024-03-14,Not as Expected,4357.67,8
8933,38535,2024-07-22,Late Delivery,1372.73,6
8934,40123,2024-08-21,Wrong Product,5774.01,6
8935,21590,2024-02-24,Wrong Product,1605.47,1
8936,16407,2024-11-05,Wrong Product,3413.74,2
8937,32599,2024-06-04,Late Delivery,3671.01,4
8938,15393,2024-05-29,Wrong Product,680.43,5
8939,2538,2024-10-26,Size Issue,1371.71,6
8940,546,2024-09-17,Wrong Product,3774.08,9
8941,12695,2024-10-28,Not as Expected,1131.62,3
8942,16437,2024-04-19,Not as Expected,1095.81,2
8943,44043,2024-12-21,Damaged,3069.24,1
8944,19981,2024-11-06,Wrong Product,4463.91,1
8945,42788,2024-08-01,Wrong Product,8898.26,5
8946,32906,2024-02-21,Size Issue,1798.15,4
8947,11543,2024-01-28,Damaged,616.2,6
8948,33028,2024-09-06,Not as Expected,5750.7,3
8949,733,2024-11-16,Not as Expected,2138.17,6
8950,21572,2024-09-19,Damaged,1350.42,1
8951,43106,2024-08-25,Late Delivery,1797.84,6
8952,45836,2024-09-07,Size Issue,488.14,9
8953,15990,2024-04-26,Size Issue,4366.46,6
8954,45074,2024-07-06,Late Delivery,6256.13,5
8955,12252,2024-06-18,Not as Expected,4466.05,4
8956,4081,2024-08-01,Not as Expected,392.38,3
8957,35653,2024-04-17,Wrong Product,4254.79,7
8958,30223,2024-04-24,Late Delivery,4976.56,7
8959,31756,2024-05-18,Late Delivery,6499.06,8
8960,11065,2024-01-14,Size Issue,2707.03,9
8961,6460,2024-07-02,Size Issue,5050.93,5
8962,2443,2024-02-08,Damaged,365.65,2
8963,10019,2024-08-22,Late Delivery,4909.16,3
8964,32010,2024-02-20,Wrong Product,2045.49,2
8965,33118,2024-12-01,Not as Expected,3966.06,2
8966,25796,2024-08-02,Wrong Product,1201.29,7
8967,11064,2024-04-27,Wrong Product,1245.64,2
8968,951,2024-03-05,Not as Expected,4353.92,5
8969,21058,2024-07-18,Late Delivery,536.18,4
8970,17117,2024-06-10,Late Delivery,290.12,5
8971,19771,2024-04-16,Wrong Product,6441.6,9
8972,47785,2024-11-22,Not as Expected,3696.63,9
8973,16317,2024-09-30,Wrong Product,3586.97,6
8974,14024,2024-02-21,Late Delivery,6162.79,1
8975,11955,2024-10-04,Size Issue,3502.42,8
8976,37091,2024-05-28,Wrong Product,1733.98,4
8977,11981,2024-08-08,Size Issue,5213.9,6
8978,20426,2024-07-04,Wrong Product,4469.84,4
8979,9398,2024-09-15,Not as Expected,1537.98,3
8980,41468,2024-10-17,Size Issue,4352.07,2
8981,33064,2024-03-02,Size Issue,3668.44,2
8982,23485,2024-08-11,Not as Expected,1506.5,9
8983,48606,2024-10-03,Damaged,1953.52,1
8984,8287,2024-10-20,Wrong Product,4822.56,1
8985,3575,2024-04-24,Damaged,4854.45,3
8986,20705,2024-07-17,Size Issue,2926.91,4
8987,45124,2024-05-02,Wrong Product,5642.1,5
8988,39035,2024-02-14,Size Issue,280.07,9
8989,5096,2024-07-29,Damaged,5459.72,1
8990,5151,2024-04-16,Wrong Product,1694.93,1
8991,20536,2024-09-21,Wrong Product,434.32,2
8992,35281,2024-07-08,Not as Expected,4784.2,1
8993,36284,2024-06-07,Wrong Product,5498.18,2
8994,34155,2024-11-26,Size Issue,4888.96,5
8995,16727,2024-08-01,Late Delivery,7370.15,4
